Albany,31.5785074,-84.155741,0,2006,0
Albany,31.5785074,-84.155741,0,2007,0
Albany,31.5785074,-84.155741,0,2008,0
Albany,31.5785074,-84.155741,0,2009,0
Albany,31.5785074,-84.155741,0,2010,0
Albany,31.5785074,-84.155741,0,2011,0
Albany,31.5785074,-84.155741,0,2012,0
Albany,31.5785074,-84.155741,0,2013,0
Albany,31.5785074,-84.155741,1,2001,143
Albany,31.5785074,-84.155741,1,2002,131
Albany,31.5785074,-84.155741,1,2003,137
Albany,31.5785074,-84.155741,1,2004,135
Albany,31.5785074,-84.155741,1,2005,137
Albany,31.5785074,-84.155741,1,2006,138
Albany,31.5785074,-84.155741,1,2007,138
Albany,31.5785074,-84.155741,1,2008,136
Albany,31.5785074,-84.155741,1,2009,133
Albany,31.5785074,-84.155741,1,2010,147
Albany,31.5785074,-84.155741,1,2011,141
Albany,31.5785074,-84.155741,1,2012,148
Albany,31.5785074,-84.155741,1,2013,147
Albany,31.5785074,-84.155741,2,2001,325
Albany,31.5785074,-84.155741,2,2002,0
Albany,31.5785074,-84.155741,2,2003,0
Albany,31.5785074,-84.155741,2,2004,0
Albany,31.5785074,-84.155741,2,2005,0
Albany,31.5785074,-84.155741,2,2006,0
Albany,31.5785074,-84.155741,2,2007,0
Albany,31.5785074,-84.155741,2,2008,0
Albany,31.5785074,-84.155741,2,2009,0
Albany,31.5785074,-84.155741,2,2010,0
Albany,31.5785074,-84.155741,2,2011,0
Albany,31.5785074,-84.155741,2,2012,0
Albany,31.5785074,-84.155741,2,2013,0
Albany,31.5785074,-84.155741,3,2001,446
Albany,31.5785074,-84.155741,3,2002,460
Albany,31.5785074,-84.155741,3,2003,473
Albany,31.5785074,-84.155741,3,2004,480
Albany,31.5785074,-84.155741,3,2005,490
Albany,31.5785074,-84.155741,3,2006,506
Albany,31.5785074,-84.155741,3,2007,499
Albany,31.5785074,-84.155741,3,2008,508
Albany,31.5785074,-84.155741,3,2009,522
Albany,31.5785074,-84.155741,3,2010,565
Albany,31.5785074,-84.155741,3,2011,551
Albany,31.5785074,-84.155741,3,2012,576
Albany,31.5785074,-84.155741,3,2013,573
Albany,31.5785074,-84.155741,4,2001,0
Albany,31.5785074,-84.155741,4,2002,0
Albany,31.5785074,-84.155741,4,2003,0
Albany,31.5785074,-84.155741,4,2004,431
Albany,31.5785074,-84.155741,4,2005,430
Albany,31.5785074,-84.155741,4,2006,428
Albany,31.5785074,-84.155741,4,2007,449
Albany,31.5785074,-84.155741,4,2008,437
Albany,31.5785074,-84.155741,4,2009,506
Albany,31.5785074,-84.155741,4,2010,460
Albany,31.5785074,-84.155741,4,2011,524
Albany,31.5785074,-84.155741,4,2012,423
Albany,31.5785074,-84.155741,4,2013,449
Albany,31.5785074,-84.155741,5,2001,0
Albany,31.5785074,-84.155741,5,2002,0
Albany,31.5785074,-84.155741,5,2003,0
Albany,31.5785074,-84.155741,5,2004,0
Albany,31.5785074,-84.155741,5,2005,0
Albany,31.5785074,-84.155741,5,2006,0
Albany,31.5785074,-84.155741,5,2007,0
Albany,31.5785074,-84.155741,5,2008,0
Albany,31.5785074,-84.155741,5,2009,0
Albany,31.5785074,-84.155741,5,2010,0
Albany,31.5785074,-84.155741,5,2011,0
Albany,31.5785074,-84.155741,5,2012,0
Albany,31.5785074,-84.155741,5,2013,113
Albany,31.5785074,-84.155741,6,2001,1243
Albany,31.5785074,-84.155741,6,2002,0
Albany,31.5785074,-84.155741,6,2003,0
Albany,31.5785074,-84.155741,6,2004,0
Albany,31.5785074,-84.155741,6,2005,0
Albany,31.5785074,-84.155741,6,2006,0
Albany,31.5785074,-84.155741,6,2007,0
Albany,31.5785074,-84.155741,6,2008,0
Albany,31.5785074,-84.155741,6,2009,0
Albany,31.5785074,-84.155741,6,2010,0
Albany,31.5785074,-84.155741,6,2011,0
Albany,31.5785074,-84.155741,6,2012,0
Albany,31.5785074,-84.155741,6,2013,0
Albany,31.5785074,-84.155741,7,2001,0
Albany,31.5785074,-84.155741,7,2002,0
Albany,31.5785074,-84.155741,7,2003,0
Albany,31.5785074,-84.155741,7,2004,0
Albany,31.5785074,-84.155741,7,2005,0
Albany,31.5785074,-84.155741,7,2006,0
Albany,31.5785074,-84.155741,7,2007,0
Albany,31.5785074,-84.155741,7,2008,0
Albany,31.5785074,-84.155741,7,2009,0
Albany,31.5785074,-84.155741,7,2010,0
Albany,31.5785074,-84.155741,7,2011,0
Albany,31.5785074,-84.155741,7,2012,0
Albany,31.5785074,-84.155741,7,2013,0
Albany,31.5785074,-84.155741,8,2001,345
Albany,31.5785074,-84.155741,8,2002,339
Albany,31.5785074,-84.155741,8,2003,334
Albany,31.5785074,-84.155741,8,2004,350
Albany,31.5785074,-84.155741,8,2005,0
Albany,31.5785074,-84.155741,8,2006,387
Albany,31.5785074,-84.155741,8,2007,359
Albany,31.5785074,-84.155741,8,2008,359
Albany,31.5785074,-84.155741,8,2009,371
Albany,31.5785074,-84.155741,8,2010,372
Albany,31.5785074,-84.155741,8,2011,395
Albany,31.5785074,-84.155741,8,2012,366
Albany,31.5785074,-84.155741,8,2013,374
Albany,31.5785074,-84.155741,9,2001,362
Albany,31.5785074,-84.155741,9,2002,371
Albany,31.5785074,-84.155741,9,2003,401
Albany,31.5785074,-84.155741,9,2004,402
Albany,31.5785074,-84.155741,9,2005,415
Albany,31.5785074,-84.155741,9,2006,426
Albany,31.5785074,-84.155741,9,2007,399
Albany,31.5785074,-84.155741,9,2008,379
Albany,31.5785074,-84.155741,9,2009,361
Albany,31.5785074,-84.155741,9,2010,354
Albany,31.5785074,-84.155741,9,2011,362
Albany,31.5785074,-84.155741,9,2012,352
Albany,31.5785074,-84.155741,9,2013,330
Albany,31.5785074,-84.155741,10,2001,0
Albany,31.5785074,-84.155741,10,2002,0
Albany,31.5785074,-84.155741,10,2003,0
Albany,31.5785074,-84.155741,10,2004,0
Albany,31.5785074,-84.155741,10,2005,0
Albany,31.5785074,-84.155741,10,2006,0
Albany,31.5785074,-84.155741,10,2007,0
Albany,31.5785074,-84.155741,10,2008,0
Albany,31.5785074,-84.155741,10,2009,0
Albany,31.5785074,-84.155741,10,2010,0
Albany,31.5785074,-84.155741,10,2011,0
Albany,31.5785074,-84.155741,10,2012,0
Albany,31.5785074,-84.155741,10,2013,143
Albany,31.5785074,-84.155741,11,2001,0
Albany,31.5785074,-84.155741,11,2002,0
Albany,31.5785074,-84.155741,11,2003,0
Albany,31.5785074,-84.155741,11,2004,0
Albany,31.5785074,-84.155741,11,2005,0
Albany,31.5785074,-84.155741,11,2006,0
Albany,31.5785074,-84.155741,11,2007,0
Albany,31.5785074,-84.155741,11,2008,0
Albany,31.5785074,-84.155741,11,2009,0
Albany,31.5785074,-84.155741,11,2010,0
Albany,31.5785074,-84.155741,11,2011,0
Albany,31.5785074,-84.155741,11,2012,0
Albany,31.5785074,-84.155741,11,2013,0
Albany,31.5785074,-84.155741,12,2001,0
Albany,31.5785074,-84.155741,12,2002,0
Albany,31.5785074,-84.155741,12,2003,0
